ogc_fid,x,y
"1068",2.181651,41.420938
"1069",2.181572,41.427243
"1070",2.121827,41.331323
"1071",2.181583,41.426342
"1072",2.121839,41.330422
"1073",2.181594,41.425441
"1074",2.121851,41.329521
"1075",2.181605,41.424541
"1076",2.181707,41.416435
"1077",2.181719,41.415534
"1078",2.181730,41.414633
"1079",2.181741,41.413733
"1080",2.121912,41.325018
"1081",2.181662,41.420037
"1082",2.121924,41.324117
"1083",2.181673,41.419137
"1084",2.121936,41.323217
"1085",2.181685,41.418236
"1086",2.181696,41.417335
"1087",2.181436,41.438051
"1088",2.181447,41.437150
"1089",2.181470,41.435349
"1090",2.181390,41.441653
"1091",2.181402,41.440753
"1092",2.181413,41.439852
"1093",2.181424,41.438951
"1094",2.181526,41.430845
"1095",2.121791,41.334025
"1096",2.181538,41.429945
"1097",2.121803,41.333124
"1098",2.181549,41.429044
"1099",2.181560,41.428143
"1100",2.121718,41.339429
"1101",2.121730,41.338528
"1102",2.181481,41.434448
"1103",2.181492,41.433547
"1104",2.181504,41.432647
"1105",2.181515,41.431746
"1106",2.181255,41.452461
"1107",2.181266,41.451561
"1108",2.181277,41.450660
"1109",2.181289,41.449759
"1110",2.181209,41.456064
"1111",2.181221,41.455163
"1112",2.181232,41.454263
"1113",2.181243,41.453362
"1114",2.181345,41.445256
"1115",2.181357,41.444355
"1116",2.181368,41.443455
"1117",2.181379,41.442554
"1118",2.181300,41.448859
"1119",2.181311,41.447958
"1120",2.181323,41.447057
"1121",2.181334,41.446157
"1122",2.181073,41.466872
"1123",2.181085,41.465971
"1124",2.181096,41.465070
"1125",2.121234,41.375455
"1126",2.181107,41.464170
"1127",2.060853,41.416412
"1128",2.181062,41.467772
"1129",2.181164,41.459667
"1130",2.181175,41.458766
"1131",2.181187,41.457865
"1132",2.181198,41.456965
"1133",2.060814,41.419114
"1134",2.181119,41.463269
"1135",2.060827,41.418214
"1136",2.181130,41.462369
"1137",2.181141,41.461468
"1138",2.121088,41.386263
"1139",2.181153,41.460567
"1140",2.121112,41.384462
"1141",2.121124,41.383561
"1142",2.121039,41.389866
"1143",2.121052,41.388965
"1144",2.121064,41.388064
"1145",2.121076,41.387164
"1146",2.121185,41.379058
"1147",2.121197,41.378157
"1148",2.121209,41.377256
"1149",2.121221,41.376356
"1150",2.121149,41.381760
"1151",2.121161,41.380859
"1152",2.120894,41.400673
"1153",2.120906,41.399773
"1154",2.120918,41.398872
"1155",2.120930,41.397971
"1156",2.120845,41.404276
"1157",2.120870,41.402475
"1158",2.120882,41.401574
"1159",2.120991,41.393468
"1160",2.121003,41.392568
"1161",2.121015,41.391667
"1162",2.121027,41.390766
"1163",2.120942,41.397071
"1164",2.120955,41.396170
"1165",2.120967,41.395269
"1166",2.120979,41.394369
"1167",2.120700,41.415084
"1168",2.120651,41.418686
"1169",2.120663,41.417786
"1170",2.120675,41.416885
"1171",2.120687,41.415985
"1172",2.120797,41.407879
"1173",2.120809,41.406978
"1174",2.120821,41.406077
"1175",2.120833,41.405177
"1176",2.120785,41.408779
"1177",2.180952,41.381300
"1178",2.180963,41.380399
"1179",2.180974,41.379499
"1180",2.180986,41.378598
"1181",2.120602,41.422289
"1182",2.120615,41.421388
"1183",2.120627,41.420488
"1184",2.120554,41.425892
"1185",2.120566,41.424991
"1186",2.120578,41.424090
"1187",2.120590,41.423190
"1188",2.181065,41.372293
"1189",2.181076,41.371393
"1190",2.180816,41.392108
"1191",2.180828,41.391207
"1192",2.180839,41.390307
"1193",2.180850,41.389406
"1194",2.180771,41.395711
"1195",2.180782,41.394810
"1196",2.180794,41.393909
"1197",2.180805,41.393009
"1198",2.180907,41.384903
"1199",2.180918,41.384002
"1200",2.180929,41.383101
"1201",2.180941,41.382201
"1202",2.180861,41.388505
"1203",2.180873,41.387605
"1204",2.180884,41.386704
"1205",2.180895,41.385803
"1206",2.180635,41.406519
"1207",2.180647,41.405618
"1208",2.180658,41.404718
"1209",2.180669,41.403817
"1210",2.180590,41.410122
"1211",2.180601,41.409221
"1212",2.180613,41.408320
"1213",2.180624,41.407420
"1214",2.180726,41.399314
"1215",2.180737,41.398413
"1216",2.180748,41.397512
"1217",2.180760,41.396612
"1218",2.180681,41.402916
"1219",2.180692,41.402016
"1220",2.180703,41.401115
"1221",2.180714,41.400214
"1222",2.120705,41.325909
"1223",2.180454,41.420930
"1224",2.180465,41.420029
"1225",2.120729,41.324108
"1226",2.180477,41.419128
"1227",2.180488,41.418228
"1228",2.120656,41.329512
"1229",2.180409,41.424532
"1230",2.120668,41.328611
"1231",2.180420,41.423632
"1232",2.120680,41.327711
"1233",2.180431,41.422731
"1234",2.120693,41.326810
"1235",2.180443,41.421830
"1236",2.180545,41.413724
"1237",2.180556,41.412824
"1238",2.180567,41.411923
"1239",2.180579,41.411022
"1240",2.180499,41.417327
"1241",2.180511,41.416426
"1242",2.180522,41.415526
"1243",2.180533,41.414625
"1244",2.120511,41.340320
"1245",2.120523,41.339419
"1246",2.180273,41.435340
"1247",2.180284,41.434439
"1248",2.180296,41.433539
"1249",2.180307,41.432638
"1250",2.180228,41.438943
"1251",2.180239,41.438042
"1252",2.180250,41.437141
"1253",2.120608,41.333115
"1254",2.180262,41.436241
"1255",2.180364,41.428135
"1256",2.120620,41.332214
"1257",2.180375,41.427234
"1258",2.120632,41.331313
"1259",2.180386,41.426334
"1260",2.120644,41.330413
"1261",2.180398,41.425433
"1262",2.180318,41.431738
"1263",2.180330,41.430837
"1264",2.120596,41.334015
"1265",2.180341,41.429936
"1266",2.180352,41.429036
"1267",2.180091,41.449751
"1268",2.180103,41.448850
"1269",2.180114,41.447949
"1270",2.180126,41.447049
"1271",2.180046,41.453353
"1272",2.180057,41.452453
"1273",2.180080,41.450651
"1274",2.180182,41.442545
"1275",2.180194,41.441645
"1276",2.180205,41.440744
"1277",2.180216,41.439843
"1278",2.180137,41.446148
"1279",2.180148,41.445247
"1280",2.180160,41.444347
"1281",2.180171,41.443446
"1282",2.179910,41.464161
"1283",2.059630,41.418204
"1284",2.179933,41.462360
"1285",2.179944,41.461459
"1286",2.179876,41.466863
"1287",2.179887,41.465963
"1288",2.179899,41.465062
"1289",2.180001,41.456956
"1290",2.180012,41.456055
"1291",2.180023,41.455155
"1292",2.059643,41.417303
"1293",2.180035,41.454254
"1294",2.059656,41.416403
"1295",2.179955,41.460559
"1296",2.059669,41.415502
"1297",2.179967,41.459658
"1298",2.179978,41.458757
"1299",2.179989,41.457857
"1300",2.119941,41.382651
"1301",2.119953,41.381750
"1302",2.119965,41.380850
"1303",2.119880,41.387154
"1304",2.119892,41.386254
"1305",2.119904,41.385353
"1306",2.120026,41.376347
"1307",2.119989,41.379049
"1308",2.120001,41.378148
"1309",2.120014,41.377247
"1310",2.119734,41.397962
"1311",2.119746,41.397062
"1312",2.119758,41.396161
"1313",2.119771,41.395260
"1314",2.119686,41.401565
"1315",2.119698,41.400664
"1316",2.119710,41.399764
"1317",2.119722,41.398863
"1318",2.119831,41.390757
"1319",2.119844,41.389856
"1320",2.119856,41.388956
"1321",2.119868,41.388055
"1322",2.119783,41.394360
"1323",2.119795,41.393459
"1324",2.119807,41.392558
"1325",2.119819,41.391658
"1326",2.119540,41.412373
"1327",2.119552,41.411472
"1328",2.119491,41.415975
"1329",2.119503,41.415075
"1330",2.119515,41.414174
"1331",2.119527,41.413273
"1332",2.119637,41.405168
"1333",2.119661,41.403366
"1334",2.119673,41.402466
"1335",2.119588,41.408770
"1336",2.119600,41.407870
"1337",2.119613,41.406969
"1338",2.119625,41.406068
"1339",2.119357,41.425883
"1340",2.119369,41.424982
"1341",2.119381,41.424081
"1342",2.179869,41.372285
"1343",2.179790,41.378590
"1344",2.179801,41.377689
"1345",2.119442,41.419578
"1346",2.119454,41.418677
"1347",2.119467,41.417777
"1348",2.119394,41.423181
"1349",2.119406,41.422280
"1350",2.119418,41.421379
"1351",2.119430,41.420479
"1352",2.126887,41.399818
"1353",2.179654,41.389398
"1354",2.126899,41.398918
"1355",2.179665,41.388497
"1356",2.126911,41.398017
"1357",2.179677,41.387596
"1358",2.126923,41.397116
"1359",2.179688,41.386696
"1360",2.126839,41.403421
"1361",2.179609,41.393000
"1362",2.126851,41.402520
"1363",2.179620,41.392100
"1364",2.126863,41.401620
"1365",2.179632,41.391199
"1366",2.126875,41.400719
"1367",2.179643,41.390298
"1368",2.126983,41.392613
"1369",2.179745,41.382192
"1370",2.126995,41.391712
"1371",2.179756,41.381292
"1372",2.127007,41.390812
"1373",2.179767,41.380391
"1374",2.127019,41.389911
"1375",2.179779,41.379490
"1376",2.126935,41.396216
"1377",2.179699,41.385795
"1378",2.126947,41.395315
"1379",2.179711,41.384894
"1380",2.126959,41.394414
"1381",2.179722,41.383994
"1382",2.126971,41.393514
"1383",2.179733,41.383093
"1384",2.126718,41.412427
"1385",2.126730,41.411527
"1386",2.126646,41.417831
"1387",2.126658,41.416931
"1388",2.126670,41.416030
"1389",2.126790,41.407024
"1390",2.126802,41.406123
"1391",2.126814,41.405222
"1392",2.126827,41.404322
"1393",2.126742,41.410626
"1394",2.126754,41.409726
"1395",2.126766,41.408825
"1396",2.126778,41.407924
"1397",2.126513,41.427739
"1398",2.186998,41.375938
"1399",2.186942,41.380442
"1400",2.126465,41.431341
"1401",2.186954,41.379541
"1402",2.187077,41.369634
"1403",2.187088,41.368733
"1404",2.187099,41.367832
"1405",2.187111,41.366932
"1406",2.187066,41.370534
"1407",2.186808,41.391250
"1408",2.186763,41.394853
"1409",2.186774,41.393952
"1410",2.186785,41.393051
"1411",2.186796,41.392151
"1412",2.186909,41.383144
"1413",2.186920,41.382243
"1414",2.186931,41.381343
"1415",2.186853,41.387647
"1416",2.186864,41.386747
"1417",2.186886,41.384945
"1418",2.186628,41.405661
"1419",2.186639,41.404760
"1420",2.186650,41.403859
"1421",2.186583,41.409263
"1422",2.186594,41.408363
"1423",2.186606,41.407462
"1424",2.186617,41.406561
"1425",2.186718,41.398455
"1426",2.186729,41.397555
"1427",2.186740,41.396654
"1428",2.186752,41.395753
"1429",2.186673,41.402058
"1430",2.186684,41.401157
"1431",2.186695,41.400257
"1432",2.126691,41.325054
"1433",2.186707,41.399356
"1434",2.186448,41.420071
"1435",2.186459,41.419171
"1436",2.186471,41.418270
"1437",2.126727,41.322352
"1438",2.186482,41.417369
"1439",2.186403,41.423674
"1440",2.126655,41.327756
"1441",2.186414,41.422773
"1442",2.126667,41.326856
"1443",2.186426,41.421873
"1444",2.126679,41.325955
"1445",2.186437,41.420972
"1446",2.186538,41.412866
"1447",2.186549,41.411965
"1448",2.186561,41.411065
"1449",2.186572,41.410164
"1450",2.186493,41.416469
"1451",2.186504,41.415568
"1452",2.186516,41.414667
"1453",2.186527,41.413767
"1454",2.126498,41.339465
"1455",2.186268,41.434482
"1456",2.186280,41.433581
"1457",2.126522,41.337664
"1458",2.186291,41.432681
"1459",2.126534,41.336763
"1460",2.186302,41.431780
"1461",2.186223,41.438085
"1462",2.186235,41.437184
"1463",2.186246,41.436283
"1464",2.126486,41.340366
"1465",2.186257,41.435383
"1466",2.126594,41.332260
"1467",2.186358,41.427277
"1468",2.126607,41.331359
"1469",2.186369,41.426376
"1470",2.126619,41.330458
"1471",2.186381,41.425475
"1472",2.186392,41.424575
"1473",2.186313,41.430879
"1474",2.186325,41.429979
"1475",2.186336,41.429078
"1476",2.186347,41.428177
"1477",2.186088,41.448893
"1478",2.186099,41.447992
"1479",2.186111,41.447091
"1480",2.186122,41.446191
"1481",2.186043,41.452495
"1482",2.186054,41.451595
"1483",2.186066,41.450694
"1484",2.186077,41.449793
"1485",2.186178,41.441687
"1486",2.186190,41.440787
"1487",2.186201,41.439886
"1488",2.186212,41.438985
"1489",2.186133,41.445290
"1490",2.186144,41.444389
"1491",2.186156,41.443489
"1492",2.186167,41.442588
"1493",2.185908,41.463303
"1494",2.185919,41.462403
"1495",2.126065,41.371889
"1496",2.185863,41.466906
"1497",2.185874,41.466005
"1498",2.185886,41.465104
"1499",2.185897,41.464204
"1500",2.185998,41.456098
"1501",2.186021,41.454297
"1502",2.186032,41.453396
"1503",2.185964,41.458800
"1504",2.125920,41.382697
"1505",2.185987,41.456999
"1506",2.125944,41.380895
"1507",2.125956,41.379995
"1508",2.125884,41.385399
"1509",2.125896,41.384498
"1510",2.125908,41.383597
"1511",2.126016,41.375491
"1512",2.126028,41.374591
"1513",2.126040,41.373690
"1514",2.126053,41.372789
"1515",2.125968,41.379094
"1516",2.185852,41.467806
"1517",2.125980,41.378193
"1518",2.125992,41.377293
"1519",2.126004,41.376392
"1520",2.125727,41.397107
"1521",2.125739,41.396207
"1522",2.125751,41.395306
"1523",2.125763,41.394405
"1524",2.125679,41.400710
"1525",2.125691,41.399809
"1526",2.125703,41.398909
"1527",2.125715,41.398008
"1528",2.125823,41.389902
"1529",2.125848,41.388101
"1530",2.125775,41.393505
"1531",2.125787,41.392604
"1532",2.125799,41.391703
"1533",2.125811,41.390803
"1534",2.125534,41.411518
"1535",2.125546,41.410617
"1536",2.125558,41.409716
"1537",2.125570,41.408816
"1538",2.125485,41.415120
"1539",2.125497,41.414220
"1540",2.125522,41.412418
"1541",2.125630,41.404312
"1542",2.125642,41.403412
"1543",2.125654,41.402511
"1544",2.125666,41.401611
"1545",2.125582,41.407915
"1546",2.125594,41.407014
"1547",2.125606,41.406114
"1548",2.125618,41.405213
"1549",2.125437,41.418723
"1550",2.125449,41.417822
"1551",2.185915,41.366923
"1552",2.125461,41.416922
"1553",2.185926,41.366023
"1554",2.125473,41.416021
"1555",2.185937,41.365122
"1556",2.125401,41.421425
"1557",2.185870,41.370526
"1558",2.125413,41.420524
"1559",2.185679,41.385837
"1560",2.185600,41.392142
"1561",2.185612,41.391241
"1562",2.185623,41.390341
"1563",2.185735,41.381334
"1564",2.125268,41.431332
"1565",2.125280,41.430431
"1566",2.185690,41.384937
"1567",2.185702,41.384036
"1568",2.185713,41.383135
"1569",2.185724,41.382235
"1570",2.185465,41.402950
"1571",2.185477,41.402049
"1572",2.185488,41.401149
"1573",2.185499,41.400248
"1574",2.185420,41.406553
"1575",2.185432,41.405652
"1576",2.185443,41.404752
"1577",2.185454,41.403851
"1578",2.185555,41.395745
"1579",2.185567,41.394844
"1580",2.185578,41.393943
"1581",2.185589,41.393043
"1582",2.185510,41.399347
"1583",2.185522,41.398447
"1584",2.185533,41.397546
"1585",2.185544,41.396645
"1586",2.125532,41.322343
"1587",2.185285,41.417361
"1588",2.185297,41.416460
"1589",2.185308,41.415560
"1590",2.185319,41.414659
"1591",2.125484,41.325946
"1592",2.185240,41.420964
"1593",2.125496,41.325045
"1594",2.185252,41.420063
"1595",2.125508,41.324145
"1596",2.185263,41.419162
"1597",2.125520,41.323244
"1598",2.185274,41.418262
"1599",2.185375,41.410156
"1600",2.185387,41.409255
"1601",2.185398,41.408354
"1602",2.185409,41.407454
"1603",2.185330,41.413758
"1604",2.185342,41.412858
"1605",2.185353,41.411957
"1606",2.185364,41.411056
"1607",2.185105,41.431772
"1608",2.185117,41.430871
"1609",2.185128,41.429970
"1610",2.185139,41.429070
"1611",2.125291,41.340357
"1612",2.185060,41.435374
"1613",2.125303,41.339456
"1614",2.185071,41.434474
"1615",2.125315,41.338555
"1616",2.185083,41.433573
"1617",2.125327,41.337655
"1618",2.185094,41.432672
"1619",2.125436,41.329549
"1620",2.185195,41.424566
"1621",2.125448,41.328648
"1622",2.185207,41.423666
"1623",2.185218,41.422765
"1624",2.185229,41.421864
"1625",2.185150,41.428169
"1626",2.125400,41.332251
"1627",2.185162,41.427268
"1628",2.185173,41.426368
"1629",2.125424,41.330449
"1630",2.185184,41.425467
"1631",2.184925,41.446182
"1632",2.184936,41.445281
"1633",2.184948,41.444381
"1634",2.184959,41.443480
"1635",2.184880,41.449785
"1636",2.184891,41.448884
"1637",2.184902,41.447983
"1638",2.184914,41.447083
"1639",2.185015,41.438977
"1640",2.185026,41.438076
"1641",2.185038,41.437175
"1642",2.185049,41.436275
"1643",2.184970,41.442579
"1644",2.184981,41.441679
"1645",2.064429,41.417342
"1646",2.185004,41.439877
"1647",2.184756,41.459692
"1648",2.184767,41.458791
"1649",2.184778,41.457891
"1650",2.184699,41.464195
"1651",2.184711,41.463295
"1652",2.184722,41.462394
"1653",2.184857,41.451586
"1654",2.184869,41.450685
"1655",2.184790,41.456990
"1656",2.184801,41.456089
"1657",2.184812,41.455189
"1658",2.184823,41.454288
"1659",2.124760,41.379986
"1660",2.124772,41.379085
"1661",2.124784,41.378184
"1662",2.124797,41.377284
"1663",2.124724,41.382688
"1664",2.124736,41.381787
"1665",2.124748,41.380886
"1666",2.124857,41.372780
"1667",2.184654,41.467798
"1668",2.184666,41.466897
"1669",2.184677,41.465997
"1670",2.124809,41.376383
"1671",2.184688,41.465096
"1672",2.124821,41.375482
"1673",2.124833,41.374582
"1674",2.124845,41.373681
"1675",2.124567,41.394396
"1676",2.124579,41.393496
"1677",2.124591,41.392595
"1678",2.124603,41.391694
"1679",2.124519,41.397999
"1680",2.124531,41.397098
"1681",2.124543,41.396198
"1682",2.124555,41.395297
"1683",2.124664,41.387191
"1684",2.124676,41.386290
"1685",2.124688,41.385390
"1686",2.124615,41.390794
"1687",2.124627,41.389893
"1688",2.124639,41.388992
"1689",2.124652,41.388092
"1690",2.124374,41.408807
"1691",2.124386,41.407906
"1692",2.124398,41.407005
"1693",2.124410,41.406105
"1694",2.124325,41.412409
"1695",2.124337,41.411509
"1696",2.124349,41.410608
"1697",2.124361,41.409707
"1698",2.124470,41.401601
"1699",2.124482,41.400701
"1700",2.124494,41.399800
"1701",2.124507,41.398899
"1702",2.124422,41.405204
"1703",2.124434,41.404303
"1704",2.124446,41.403403
"1705",2.124458,41.402502
"1706",2.124192,41.422316
"1707",2.124204,41.421416
"1708",2.124216,41.420515
